Date,Open,High,Low,Close,Adj Close,Volume
1986-09-25,0.274348,0.277092,0.274348,0.277092,0.277092,38472000
1986-09-26,0.277092,0.277092,0.274348,0.277092,0.277092,2048800
1986-09-29,0.277092,0.277092,0.274348,0.274348,0.274348,2624400
1986-09-30,0.274348,0.282579,0.271605,0.277092,0.277092,1560400
1986-10-01,0.277092,0.285322,0.277092,0.279835,0.279835,620800
1986-10-02,0.279835,0.282579,0.277092,0.277092,0.277092,2689600
1986-10-03,0.277092,0.282579,0.277092,0.277092,0.277092,493600
1986-10-06,0.277092,0.277092,0.277092,0.277092,0.277092,226800
1986-10-07,0.277092,0.282579,0.277092,0.277092,0.277092,272400
1986-10-08,0.277092,0.282579,0.277092,0.277092,0.277092,126400
1986-10-09,0.277092,0.282579,0.277092,0.282579,0.282579,146400
1986-10-10,0.277092,0.277092,0.277092,0.277092,0.277092,72400
1986-10-13,0.277092,0.282579,0.277092,0.282579,0.282579,25200
1986-10-14,0.277092,0.277092,0.277092,0.277092,0.277092,308400
1986-10-15,0.277092,0.277092,0.277092,0.277092,0.277092,153600
1986-10-16,0.277092,0.282579,0.277092,0.277092,0.277092,73600
1986-10-17,0.277092,0.282579,0.277092,0.277092,0.277092,121200
1986-10-20,0.277092,0.282579,0.277092,0.277092,0.277092,80800
1986-10-21,0.277092,0.282579,0.277092,0.279835,0.279835,134800
1986-10-22,0.279835,0.282579,0.277092,0.282579,0.282579,2734800
1986-10-23,0.282579,0.282579,0.277092,0.277092,0.277092,712800
1986-10-24,0.277092,0.293553,0.277092,0.285322,0.285322,1696000
1986-10-27,0.288066,0.299040,0.288066,0.299040,0.299040,134800
1986-10-28,0.299040,0.301783,0.293553,0.296296,0.296296,864000
1986-10-29,0.304527,0.318244,0.304527,0.307270,0.307270,481200
1986-10-30,0.307270,0.323731,0.307270,0.312757,0.312757,481200
1986-10-31,0.312757,0.320988,0.312757,0.320988,0.320988,61600
1986-11-03,0.320988,0.326475,0.315501,0.326475,0.326475,162400
1986-11-04,0.326475,0.329218,0.318244,0.329218,0.329218,16800
1986-11-05,0.329218,0.329218,0.318244,0.320988,0.320988,181600
1986-11-06,0.320988,0.320988,0.320988,0.320988,0.320988,19600
1986-11-07,0.320988,0.329218,0.318244,0.318244,0.318244,3391200
1986-11-10,0.318244,0.329218,0.318244,0.318244,0.318244,56400
1986-11-11,0.318244,0.326475,0.318244,0.318244,0.318244,153600
1986-11-12,0.318244,0.318244,0.312757,0.318244,0.318244,1514400
1986-11-13,0.318244,0.318244,0.307270,0.318244,0.318244,102400
1986-11-14,0.318244,0.318244,0.307270,0.318244,0.318244,90000
1986-11-17,0.315501,0.315501,0.315501,0.315501,0.315501,7600
1986-11-18,0.307270,0.307270,0.307270,0.307270,0.307270,235600
1986-11-19,0.307270,0.315501,0.301783,0.301783,0.301783,1076800
1986-11-20,0.301783,0.310014,0.301783,0.310014,0.310014,54000
1986-11-21,0.307270,0.307270,0.299040,0.307270,0.307270,910800
1986-11-24,0.307270,0.312757,0.301783,0.312757,0.312757,29200
1986-11-25,0.307270,0.307270,0.307270,0.307270,0.307270,454000
1986-11-26,0.307270,0.307270,0.299040,0.307270,0.307270,126400
1986-11-28,0.299040,0.299040,0.299040,0.299040,0.299040,92400
1986-12-01,0.299040,0.307270,0.299040,0.299040,0.299040,29200
