Date,Open,High,Low,Close,Adj Close,Volume
1972-06-01,0.631310,0.631310,0.631310,0.631310,0.406446,0
1972-06-02,null,null,null,null,null,null
1972-06-05,null,null,null,null,null,null
1972-06-06,0.620970,0.620970,0.620970,0.620970,0.399789,0
1972-06-07,0.610630,0.610630,0.610630,0.610630,0.393132,0
1972-06-08,0.620970,0.620970,0.620970,0.620970,0.399789,0
1972-06-09,0.600290,0.600290,0.600290,0.600290,0.386475,0
1972-06-12,0.631310,0.631310,0.631310,0.631310,0.406446,0
1972-06-13,null,null,null,null,null,null
1972-06-14,0.610630,0.610630,0.610630,0.610630,0.393132,0
1972-06-15,0.579550,0.579550,0.579550,0.579550,0.373122,0
1972-06-16,0.558870,0.558870,0.558870,0.558870,0.359808,0
1972-06-19,null,null,null,null,null,null
1972-06-20,0.569210,0.569210,0.569210,0.569210,0.366465,0
1972-06-21,0.558870,0.558870,0.558870,0.558870,0.359808,0
1972-06-22,null,null,null,null,null,null
1972-06-23,null,null,null,null,null,null
1972-06-26,0.538180,0.538180,0.538180,0.538180,0.346488,0
1972-06-27,null,null,null,null,null,null
1972-06-28,0.527840,0.527840,0.527840,0.527840,0.339831,0
1972-06-29,0.548520,0.548520,0.548520,0.548520,0.353145,0
1972-06-30,null,null,null,null,null,null
1972-07-03,null,null,null,null,null,null
1972-07-05,0.538180,0.538180,0.538180,0.538180,0.346488,0
1972-07-06,null,null,null,null,null,null
1972-07-07,null,null,null,null,null,null
1972-07-10,null,null,null,null,null,null
1972-07-11,0.517500,0.517500,0.517500,0.517500,0.333174,0
1972-07-12,0.527840,0.527840,0.527840,0.527840,0.339831,0
1972-07-13,0.507100,0.507100,0.507100,0.507100,0.326478,0
1972-07-14,null,null,null,null,null,null
1972-07-17,null,null,null,null,null,null
1972-07-18,0.496760,0.496760,0.496760,0.496760,0.319821,0
1972-07-19,null,null,null,null,null,null
1972-07-20,null,null,null,null,null,null
1972-07-21,0.538180,0.538180,0.538180,0.538180,0.346488,0
1972-07-24,0.558870,0.558870,0.558870,0.558870,0.359808,0
1972-07-25,null,null,null,null,null,null
1972-07-26,0.569210,0.569210,0.569210,0.569210,0.366465,0
1972-07-27,null,null,null,null,null,null
1972-07-28,0.527840,0.527840,0.527840,0.527840,0.339831,0
1972-07-31,0.507100,0.507100,0.507100,0.507100,0.326478,0
1972-08-01,0.527840,0.527840,0.527840,0.527840,0.339831,0
1972-08-02,0.517500,0.517500,0.517500,0.517500,0.333174,0
1972-08-03,null,null,null,null,null,null
1972-08-04,0.507100,0.507100,0.507100,0.507100,0.326478,0
1972-08-07,null,null,null,null,null,null
1972-08-08,null,null,null,null,null,null
1972-08-09,0.538180,0.538180,0.538180,0.538180,0.346488,0
1972-08-10,0.558870,0.558870,0.558870,0.558870,0.359808,0
1972-08-11,null,null,null,null,null,null
1972-08-14,0.548520,0.548520,0.548520,0.548520,0.353145,0
1972-08-15,0.558870,0.558870,0.558870,0.558870,0.359808,0
1972-08-16,0.538180,0.538180,0.538180,0.538180,0.346488,0
1972-08-17,null,null,null,null,null,null
1972-08-18,0.527840,0.527840,0.527840,0.527840,0.339831,0
1972-08-21,null,null,null,null,null,null
1972-08-22,null,null,null,null,null,null
1972-08-23,null,null,null,null,null,null
1972-08-24,0.517500,0.517500,0.517500,0.517500,0.333174,0
1972-08-25,0.507100,0.507100,0.507100,0.507100,0.326478,0
1972-08-28,null,null,null,null,null,null
1972-08-29,null,null,null,null,null,null
1972-08-30,null,null,null,null,null,null
1972-08-31,0.517500,0.517500,0.517500,0.517500,0.333174,0
1972-09-01,null,null,null,null,null,null
1972-09-05,null,null,null,null,null,null
1972-09-06,0.507100,0.507100,0.507100,0.507100,0.326478,0
1972-09-07,0.496760,0.496760,0.496760,0.496760,0.319821,0
1972-09-08,0.476080,0.476080,0.476080,0.476080,0.306507,0
1972-09-11,0.465730,0.465730,0.465730,0.465730,0.299843,0
1972-09-12,0.455390,0.455390,0.455390,0.455390,0.293186,0
1972-09-13,0.465730,0.465730,0.465730,0.465730,0.299843,0
1972-09-14,0.455390,0.455390,0.455390,0.455390,0.293186,0
1972-09-15,0.434700,0.434700,0.434700,0.434700,0.279866,0
1972-09-18,0.455390,0.455390,0.455390,0.455390,0.293186,0
