10,269.27,1545350400,0.000010000000000000003,
    20,259.27,1545350400,0.000010000000000000003,
    25,254.26999999999998,1545350400,0.000010000000000000003,
    30,251.055,1545350400,1.0781296093750001,
    35,244.29,1545350400,0.000010000000000000003,
    40,239.315,1545350400,0.000010000000000000003,
    45,234.33499999999998,1545350400,0.000010000000000000003,
    50,229.35500000000002,1545350400,0.000010000000000000003,
    55,224.38,1545350400,0.000010000000000000003,
    60,219.405,1545350400,0.000010000000000000003,
    70,209.45,1545350400,0.710940390625,
    75,204.47500000000002,1545350400,0.7148466015625,
    80,199.495,1545350400,0.70312796875,
    85,196.29500000000002,1545350400,0.77929908203125,
    90,191.315,1545350400,0.7514673291015624,
    95,184.475,1545350400,0.000010000000000000003,
    100,179.485,1545350400,0.000010000000000000003,
    105,174.615,1545350400,0.624027197265625,
    110,169.64,1545350400,0.6074258007812501,
    115,164.66500000000002,1545350400,0.586918193359375,
    120,159.69,1545350400,0.5698285205078125,
    125,154.715,1545350400,0.5498091894531252,
    135,144.76999999999998,1545350400,0.514653291015625,
    140,139.8,1545350400,0.4973194799804688,
    145,134.825,1545350400,0.47803256347656253,
    150,129.86,1545350400,0.4624077197265626,
    155,124.88499999999999,1545350400,0.44385321777343745,
    160,119.905,1545350400,0.4226131958007812,
    165,114.925,1545350400,0.4018614501953125,
    170,109.95,1545350400,0.38184211914062494,
    175,106.795,1545350400,0.4370173486328125,
    180,100.125,1545350400,0.36963520996093746,
    185,95.19,1545350400,0.3549869189453124,
    190,90.27000000000001,1545350400,0.34180345703125,
    195,87.03999999999999,1545350400,0.34802898071289057,
    196,84.38,1545350400,0.32642275146484373,
    200,82.125,1545350400,0.33179379150390625,
    201,79.435,1545350400,0.30713583496093744,
    203,77.545,1545350400,0.30982135498046875,
    204,76.575,1545350400,0.3076851458740234,
    205,77.23,1545350400,0.3171455004882812,
    206,74.625,1545350400,0.30274134765625,
    207,73.655,1545350400,0.3004220349121094,
    208,72.685,1545350400,0.2981027221679687,
    209,71.715,1545350400,0.2957834094238281,
    210,70.745,1545350400,0.29340306213378897,
    211,69.78,1545350400,0.2910227148437499,
    212,68.815,1545350400,0.2890696093749999,
    213,67.845,1545350400,0.28650615844726557,
    214,66.88,1545350400,0.284064776611328,
    215,65.9,1545350400,0.280158565673828,
    216,64.91499999999999,1545350400,0.27625235473632803,
    217,65.59,1545350400,0.2854685711669921,
    218,63.04,1545350400,0.27539787109374997,
    219,63.685,1545350400,0.2818064984130859,
    220,62.725,1545350400,0.27930408203124996,
    221,60.17,1545350400,0.2688061401367187,
    222,59.215,1545350400,0.2667920001220704,
    223,58.265,1545350400,0.26471682556152343,
    224,57.315,1545350400,0.26258061645507813,
    225,57.935,1545350400,0.2666699310302735,
    226,55.394999999999996,1545350400,0.25678233459472655,
    227,56.025,1545350400,0.2616040637207031,
    228,55.075,1545350400,0.25916268188476566,
    229,52.585,1545350400,0.25189957092285153,
    230,53.185,1545350400,0.254463021850586,
    231,50.705,1545350400,0.24762715270996094,
    232,49.765,1545350400,0.2454299090576172,
    233,48.825,1545350400,0.24314111358642576,
    234,47.885000000000005,1545350400,0.24054714538574218,
    235,46.92,1545350400,0.23645783081054686,
    236,45.955,1545350400,0.23236851623535154,
    237,45.105,1545350400,0.2346878289794922,
    238,44.175,1545350400,0.23242955078125,
    239,43.25,1545350400,0.22010057250976559,
    240,43.795,1545350400,0.23004920349121094,
